sector,labor_input_EH_initial,labor_input_EH_final,labor_input_GTAP,total_output_GTAP,final_demand_GTAP,labor_frac_value_added,value_added_EH_initial,value_added_EH_final,total_output_EH_initial,total_output_EH_final
OthB,0.2755069115709345,0.2170663777422726,1.27732,20.12254999999982,0.0,0.0,0.2755069115709345,0.2170663777422726,-1.6884783308700466,-1.1166472870292645
GasP,0.2609089190748326,0.2055649118248854,1.2096399999999998,40.03783000000056,0.0,0.0,0.2609089190748326,0.2055649118248854,-3.646725932808041,-2.4480478352340826
HydP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OilP,0.11240971881306819,0.08856536609789467,0.5211600000000001,20.43330999999981,0.0,0.0,0.11240971881306819,0.08856536609789467,-1.881928670650837,-1.2657595490352933
SolP,0.003651655037810354,0.0028770658685189896,0.01693,0.4683500000000002,0.0,0.0,0.003651655037810354,0.0028770658685189896,-0.0421144285453975,-0.02820273330166624
gdt,2.0215631310559234,1.5927491028574636,9.37248,91.88365999999976,-48.29495000000023,-5.152846418450637,-10.416804339533371,-8.207191510149547,-22.860369242109304,-14.468207357975533
wtr,7.400019618993598,5.830327249351497,34.308370000000004,177.5778500000021,108.71968000000213,3.168896686143997,23.449897648029374,18.475704699605004,11.296274741406876,9.945817852485323
cns,364.2302005841998,116.19706090092501,453.03742,2374.984399999978,2325.264319999978,5.132609840485093,1869.451511720323,596.3941782155333,1843.9959533041897,587.4571681565599
trd,776.2253959041363,304.1074385862719,932.65049,3961.170209999977,1179.6417799999774,1.2648272773651548,981.7910541231181,384.6433835735653,488.0561888966505,22.760208206572486
otp,488.2297101062612,190.2690959538042,842.95389,3270.426779999985,1709.6019699999852,2.028108524417611,990.1828369404475,385.8863754371427,877.6804292858965,337.7658741043947
wtp,24.9141147890936,9.709335583814463,43.01551,199.6113800000018,72.24151000000178,1.6794293500182094,41.84149560652652,16.306143148634195,45.30380971929361,18.95368383042605
atp,56.950645438576565,22.194363835878004,98.32824,485.6084500000025,159.36733000000254,1.620768662187003,92.30382141816808,35.97192938236759,65.68713391206813,23.71734734083523
cmn,27.729895365840186,24.47310876640228,77.71343999999999,753.0850599999928,342.4580199999928,4.40667688883664,122.1966890385062,107.8450827988903,65.51728237317351,71.19698891012627
ofi,120.83963766832561,98.19453322281579,449.32744,701.6895200000022,425.9918000000023,0.9480654019260482,114.56387965461914,93.09483960682954,65.97733146415737,62.63492614510851
isr,68.77938601855591,55.8902677611574,255.74775,427.3179800000024,0.0,0.0,68.77938601855591,55.8902677611574,57.982792815142815,48.39336058965685
obs,432.68784930376,287.9310959269155,362.45835999999997,1121.238469999993,89.0100399999933,0.24557314666433216,106.2565166769467,70.70814524928231,15.075753049143316,5.433449093333721
ros,214.64403357375593,109.89290579878539,119.78374,132.86586,48.447279999999964,0.4044562308707339,86.81411679813259,44.44687047880936,86.77097389057224,44.419007812038835
osg,780.148144142292,706.8398374319596,2993.91871,5588.507489999979,5160.452739999979,1.7236449081812175,1344.6983762778882,1218.3408866892366,1246.0919887864072,1163.969120081468
dwe,60.165087329533144,19.193922704174856,74.83464000000001,869.7743300000004,869.7699300000004,11.622557815471556,699.2722059603941,223.0824763349644,699.2711092663685,223.08176307323458
